user_id,product_id,timestamp,event_type,event_w,days_ago,decay_w,combined_w
104,41243,2025-12-19 04:00:00,purchase,3.0,81,0.3922920489483754,1.176876146845126
104,40961,2025-12-20 15:00:00,purchase,3.0,80,0.3968502629920499,1.1905507889761497
104,40090,2025-12-21 23:00:00,purchase,3.0,79,0.40146144093168823,1.2043843227950646
104,40105,2025-12-23 11:00:00,purchase,3.0,77,0.41084515729289517,1.2325354718786854
104,40282,2025-12-26 01:00:00,purchase,3.0,74,0.42533358047542785,1.2760007414262835
104,40319,2025-12-27 22:00:00,purchase,3.0,73,0.430275718622165,1.290827155866495
104,41186,2025-12-29 22:00:00,purchase,3.0,71,0.4403329367980742,1.3209988103942227
104,40784,2025-12-30 23:00:00,purchase,3.0,70,0.4454493590701697,1.3363480772105092
104,40082,2026-01-02 16:00:00,purchase,3.0,67,0.46115809679296965,1.383474290378909
104,40240,2026-01-05 00:00:00,purchase,3.0,65,0.4719371563408468,1.4158114690225405
104,40531,2026-01-06 04:00:00,purchase,3.0,63,0.4829681644624228,1.4489044933872683
104,40824,2026-01-08 11:00:00,purchase,3.0,61,0.4942570101764481,1.4827710305293442
104,40586,2026-01-10 12:00:00,purchase,3.0,59,0.5058097201509613,1.5174291604528838
104,40699,2026-01-12 12:00:00,purchase,3.0,57,0.5176324619206888,1.5528973857620665
104,40710,2026-01-14 17:00:00,purchase,3.0,55,0.5297315471796477,1.5891946415389429
104,40700,2026-01-16 06:00:00,purchase,3.0,53,0.5421134351507092,1.6263403054521275
104,40702,2026-01-18 17:00:00,purchase,3.0,51,0.5547847360339225,1.6643542081017677
105,40789,2025-11-02 08:00:00,purchase,3.0,128,0.22793062213955423,0.6837918664186626
105,40756,2025-11-04 12:00:00,purchase,3.0,126,0.23325824788420185,0.6997747436526056
105,40631,2025-11-05 02:00:00,purchase,3.0,125,0.2359685781704234,0.7079057345112703
105,41282,2025-11-06 00:00:00,purchase,3.0,125,0.2359685781704234,0.7079057345112703
105,40894,2025-11-06 09:00:00,purchase,3.0,124,0.23871040097760418,0.7161312029328125
105,41261,2025-11-07 14:00:00,purchase,3.0,123,0.2414840822312114,0.7244522466936342
105,40892,2025-11-09 00:00:00,purchase,3.0,122,0.2442899921085615,0.7328699763256845
105,40827,2025-11-11 14:00:00,purchase,3.0,119,0.25290486007548063,0.7587145802264419
105,40579,2025-11-12 04:00:00,purchase,3.0,118,0.2558434729991938,0.7675304189975813
105,41191,2025-11-14 15:00:00,purchase,3.0,116,0.2618235307051567,0.7854705921154701
105,40753,2025-11-16 11:00:00,purchase,3.0,114,0.2679433656340733,0.8038300969022198
105,40523,2025-11-17 22:00:00,purchase,3.0,113,0.2710567175753546,0.8131701527260637
105,40719,2025-11-19 22:00:00,purchase,3.0,111,0.27739236801696127,0.8321771040508839
105,40840,2025-11-21 22:00:00,purchase,3.0,109,0.28387610726771934,0.851628321803158
105,40294,2025-11-23 08:00:00,purchase,3.0,107,0.2905113967394599,0.8715341902183797
105,41105,2025-11-25 06:00:00,purchase,3.0,105,0.2973017787506803,0.8919053362520409
105,40405,2025-11-25 10:00:00,purchase,3.0,105,0.2973017787506803,0.8919053362520409
105,41150,2025-11-27 16:00:00,purchase,3.0,103,0.30425087841764775,0.9127526352529433
105,40838,2025-11-28 09:00:00,purchase,3.0,102,0.3077861033362291,0.9233583100086873
105,40857,2025-11-30 07:00:00,purchase,3.0,100,0.3149802624737183,0.9449407874211548
105,40513,2025-12-01 10:00:00,purchase,3.0,99,0.31864015682981556,0.9559204704894466
105,40155,2025-12-04 08:00:00,purchase,3.0,96,0.3298769776932236,0.9896309330796709
105,40646,2025-12-05 08:00:00,purchase,3.0,95,0.33370996354250865,1.0011298906275259
106,40111,2025-12-24 15:00:00,purchase,3.0,76,0.4156189480713939,1.2468568442141816
106,41191,2025-12-26 03:00:00,purchase,3.0,74,0.42533358047542785,1.2760007414262835
106,40837,2025-12-28 07:00:00,purchase,3.0,72,0.4352752816480621,1.3058258449441864
106,40229,2025-12-29 19:00:00,purchase,3.0,71,0.4403329367980742,1.3209988103942227
106,40646,2026-01-01 05:00:00,purchase,3.0,68,0.45586124427910846,1.3675837328373253
106,41263,2026-01-03 05:00:00,purchase,3.0,66,0.4665164957684037,1.3995494873052112
106,40724,2026-01-06 01:00:00,purchase,3.0,63,0.4829681644624228,1.4489044933872683
106,40801,2026-01-08 12:00:00,purchase,3.0,61,0.4942570101764481,1.4827710305293442
106,40401,2026-01-10 18:00:00,purchase,3.0,59,0.5058097201509613,1.5174291604528838
106,40950,2026-01-11 17:00:00,purchase,3.0,58,0.5116869459983875,1.5350608379951625
106,40776,2026-01-12 18:00:00,purchase,3.0,57,0.5176324619206888,1.5528973857620665
106,41243,2026-01-12 22:00:00,purchase,3.0,57,0.5176324619206888,1.5528973857620665
106,40212,2026-01-13 16:00:00,purchase,3.0,56,0.5236470614103134,1.5709411842309402
106,41163,2026-01-15 00:00:00,purchase,3.0,55,0.5297315471796477,1.5891946415389429
106,40319,2026-01-16 10:00:00,purchase,3.0,53,0.5421134351507092,1.6263403054521275
106,40731,2026-01-16 22:00:00,purchase,3.0,53,0.5421134351507092,1.6263403054521275
106,40781,2026-01-18 02:00:00,purchase,3.0,51,0.5547847360339225,1.6643542081017677
106,40221,2026-01-19 01:00:00,purchase,3.0,50,0.5612310241546865,1.6836930724640595
106,40711,2026-01-21 05:00:00,purchase,3.0,48,0.5743491774985175,1.7230475324955528
106,41221,2026-01-21 20:00:00,purchase,3.0,48,0.5743491774985175,1.7230475324955528
106,41092,2026-01-22 10:00:00,purchase,3.0,47,0.5810227934789198,1.7430683804367595
106,41167,2026-01-22 20:00:00,purchase,3.0,47,0.5810227934789198,1.7430683804367595
106,40250,2026-01-25 10:00:00,purchase,3.0,44,0.6015125180410583,1.804537554123175
106,41158,2026-01-28 10:00:00,purchase,3.0,41,0.6227248111794115,1.8681744335382344
106,41086,2026-01-28 18:00:00,purchase,3.0,41,0.6227248111794115,1.8681744335382344
107,40850,2025-12-17 12:00:00,purchase,3.0,83,0.38333208616740017,1.1499962585022006
107,40510,2025-12-19 21:00:00,purchase,3.0,81,0.3922920489483754,1.176876146845126
107,40831,2025-12-22 18:00:00,purchase,3.0,78,0.4061261981781178,1.2183785945343533
107,41119,2025-12-25 16:00:00,purchase,3.0,75,0.4204482076268573,1.2613446228805718
107,40839,2025-12-27 09:00:00,purchase,3.0,73,0.430275718622165,1.290827155866495
107,40511,2025-12-29 07:00:00,purchase,3.0,71,0.4403329367980742,1.3209988103942227
107,41195,2025-12-31 22:00:00,purchase,3.0,69,0.45062523130541515,1.3518756939162455
107,40888,2026-01-03 21:00:00,purchase,3.0,66,0.4665164957684037,1.3995494873052112
107,41174,2026-01-05 04:00:00,purchase,3.0,64,0.4774208019552083,1.4322624058656248
107,41188,2026-01-05 17:00:00,purchase,3.0,64,0.4774208019552083,1.4322624058656248
107,40233,2026-01-08 03:00:00,purchase,3.0,61,0.4942570101764481,1.4827710305293442
107,41122,2026-01-09 20:00:00,purchase,3.0,60,0.5,1.5
107,41239,2026-01-11 20:00:00,purchase,3.0,58,0.5116869459983875,1.5350608379951625
107,40770,2026-01-14 02:00:00,purchase,3.0,55,0.5297315471796477,1.5891946415389429
107,40084,2026-01-15 13:00:00,purchase,3.0,54,0.5358867312681466,1.6076601938044397
107,40921,2026-01-16 10:00:00,purchase,3.0,53,0.5421134351507092,1.6263403054521275
107,40850,2026-01-18 02:00:00,purchase,3.0,51,0.5547847360339225,1.6643542081017677
107,41223,2026-01-18 05:00:00,purchase,3.0,51,0.5547847360339225,1.6643542081017677
107,40887,2026-01-18 07:00:00,purchase,3.0,51,0.5547847360339225,1.6643542081017677
107,41263,2026-01-21 03:00:00,purchase,3.0,48,0.5743491774985175,1.7230475324955528
107,41004,2026-01-21 22:00:00,purchase,3.0,48,0.5743491774985175,1.7230475324955528
107,40892,2026-01-23 20:00:00,purchase,3.0,46,0.5877739531418044,1.763321859425413
107,40806,2026-01-25 10:00:00,purchase,3.0,44,0.6015125180410583,1.804537554123175
107,41203,2026-01-28 00:00:00,purchase,3.0,42,0.6155722066724582,1.8467166200173746
107,40789,2026-01-30 22:00:00,purchase,3.0,39,0.6372803136596311,1.9118409409788932
107,40678,2026-01-31 01:00:00,purchase,3.0,38,0.6446851542197896,1.9340554626593687
107,40779,2026-02-02 17:00:00,purchase,3.0,36,0.6597539553864472,1.9792618661593417
107,40319,2026-02-05 08:00:00,purchase,3.0,33,0.6830201283771977,2.049060385131593
107,41206,2026-02-07 00:00:00,purchase,3.0,32,0.690956439983888,2.072869319951664
107,40813,2026-02-07 03:00:00,purchase,3.0,31,0.6989849670895097,2.0969549012685293
107,41192,2026-02-09 12:00:00,purchase,3.0,29,0.7153229662176293,2.145968898652888
108,41006,2025-10-13 08:00:00,purchase,3.0,148,0.1809086546800473,0.5427259640401418
108,40758,2025-10-14 16:00:00,purchase,3.0,147,0.1830107119932032,0.5490321359796096
108,40711,2025-10-17 12:00:00,purchase,3.0,144,0.1894645708137998,0.5683937124413994
108,41174,2025-10-19 00:00:00,purchase,3.0,143,0.19166604308370008,0.5749981292511003
108,41241,2025-10-20 14:00:00,purchase,3.0,141,0.1961460244741877,0.588438073422563
108,40513,2025-10-23 12:00:00,purchase,3.0,138,0.2030630990890589,0.6091892972671766
108,40672,2025-10-25 00:00:00,purchase,3.0,137,0.20542257864644758,0.6162677359393427
108,41144,2025-10-27 06:00:00,purchase,3.0,134,0.21266679023771395,0.6380003707131419
108,41285,2025-10-28 08:00:00,purchase,3.0,133,0.21513785931108256,0.6454135779332477
108,40988,2025-10-28 18:00:00,purchase,3.0,133,0.21513785931108256,0.6454135779332477
108,41050,2025-10-29 19:00:00,purchase,3.0,132,0.21763764082403103,0.6529129224720931
108,40387,2025-10-30 14:00:00,purchase,3.0,131,0.22016646839903714,0.6604994051971114
108,40696,2025-11-01 05:00:00,purchase,3.0,129,0.22531261565270758,0.6759378469581228
108,40063,2025-11-01 21:00:00,purchase,3.0,129,0.22531261565270758,0.6759378469581228
108,40064,2025-11-04 09:00:00,purchase,3.0,126,0.23325824788420185,0.6997747436526056
109,40956,2025-11-06 04:00:00,purchase,3.0,124,0.23871040097760418,0.7161312029328125
109,40468,2025-11-06 15:00:00,purchase,3.0,124,0.23871040097760418,0.7161312029328125
109,41142,2025-11-09 14:00:00,purchase,3.0,121,0.2471285050882241,0.7413855152646722
109,40084,2025-11-12 04:00:00,purchase,3.0,118,0.2558434729991938,0.7675304189975813
109,40862,2025-11-13 05:00:00,purchase,3.0,117,0.2588162309603444,0.7764486928810332
109,40667,2025-11-14 07:00:00,purchase,3.0,116,0.2618235307051567,0.7854705921154701
109,41103,2025-11-15 17:00:00,purchase,3.0,115,0.2648657735898239,0.7945973207694716
109,40519,2025-11-17 19:00:00,purchase,3.0,113,0.2710567175753546,0.8131701527260637
109,40132,2025-11-17 22:00:00,purchase,3.0,113,0.2710567175753546,0.8131701527260637
109,40667,2025-11-18 15:00:00,purchase,3.0,112,0.2742062449236565,0.8226187347709695
109,41106,2025-11-20 00:00:00,purchase,3.0,111,0.27739236801696127,0.8321771040508839
109,41067,2025-11-22 03:00:00,purchase,3.0,108,0.2871745887492588,0.8615237662477764
109,40760,2025-11-24 13:00:00,purchase,3.0,106,0.2938869765709022,0.8816609297127065
109,40417,2025-11-25 22:00:00,purchase,3.0,105,0.2973017787506803,0.8919053362520409
109,40640,2025-11-26 04:00:00,purchase,3.0,104,0.3007562590205292,0.9022687770615876
109,40109,2025-11-27 07:00:00,purchase,3.0,103,0.30425087841764775,0.9127526352529433
109,40109,2025-11-29 19:00:00,purchase,3.0,101,0.3113624055897058,0.9340872167691174
109,41063,2025-11-30 09:00:00,purchase,3.0,100,0.3149802624737183,0.9449407874211548
109,41153,2025-12-03 05:00:00,purchase,3.0,97,0.32608801744139104,0.9782640523241731
109,40770,2025-12-04 09:00:00,purchase,3.0,96,0.3298769776932236,0.9896309330796709
109,40457,2025-12-06 23:00:00,purchase,3.0,94,0.3375874865420475,1.0127624596261424
109,40786,2025-12-09 02:00:00,purchase,3.0,91,0.3494924835447549,1.0484774506342647
109,40212,2025-12-10 19:00:00,purchase,3.0,90,0.3535533905932738,1.0606601717798214
109,40254,2025-12-12 14:00:00,purchase,3.0,88,0.36181730936009454,1.0854519280802837
109,40463,2025-12-13 12:00:00,purchase,3.0,87,0.3660214239864064,1.0980642719592193
109,40106,2025-12-13 19:00:00,purchase,3.0,87,0.3660214239864064,1.0980642719592193
109,41225,2025-12-16 19:00:00,purchase,3.0,84,0.37892914162759955,1.1367874248827987
109,41084,2025-12-19 15:00:00,purchase,3.0,81,0.3922920489483754,1.176876146845126
109,41130,2025-12-20 08:00:00,purchase,3.0,80,0.3968502629920499,1.1905507889761497
109,40288,2025-12-21 18:00:00,purchase,3.0,79,0.40146144093168823,1.2043843227950646
109,41122,2025-12-24 09:00:00,purchase,3.0,76,0.4156189480713939,1.2468568442141816
109,41233,2025-12-26 01:00:00,purchase,3.0,74,0.42533358047542785,1.2760007414262835
109,40135,2025-12-27 04:00:00,purchase,3.0,73,0.430275718622165,1.290827155866495
109,41016,2025-12-29 04:00:00,purchase,3.0,71,0.4403329367980742,1.3209988103942227
110,40824,2025-11-17 13:00:00,purchase,3.0,113,0.2710567175753546,0.8131701527260637
110,40506,2025-11-18 22:00:00,purchase,3.0,112,0.2742062449236565,0.8226187347709695
110,40890,2025-11-19 20:00:00,purchase,3.0,111,0.27739236801696127,0.8321771040508839
110,40865,2025-11-22 13:00:00,purchase,3.0,108,0.2871745887492588,0.8615237662477764
110,40257,2025-11-23 02:00:00,purchase,3.0,107,0.2905113967394599,0.8715341902183797
110,41205,2025-11-24 23:00:00,purchase,3.0,106,0.2938869765709022,0.8816609297127065
110,40731,2025-11-25 08:00:00,purchase,3.0,105,0.2973017787506803,0.8919053362520409
110,40621,2025-11-25 17:00:00,purchase,3.0,105,0.2973017787506803,0.8919053362520409
110,40468,2025-11-27 16:00:00,purchase,3.0,103,0.30425087841764775,0.9127526352529433
110,41255,2025-11-28 13:00:00,purchase,3.0,102,0.3077861033362291,0.9233583100086873
110,41197,2025-12-01 11:00:00,purchase,3.0,99,0.31864015682981556,0.9559204704894466
110,40838,2025-12-02 02:00:00,purchase,3.0,98,0.32234257710989483,0.9670277313296844
110,40400,2025-12-02 20:00:00,purchase,3.0,98,0.32234257710989483,0.9670277313296844
110,40919,2025-12-05 12:00:00,purchase,3.0,95,0.33370996354250865,1.0011298906275259
110,41130,2025-12-06 19:00:00,purchase,3.0,94,0.3375874865420475,1.0127624596261424
110,41218,2025-12-08 13:00:00,purchase,3.0,92,0.34547821999194406,1.036434659975832
110,40758,2025-12-10 11:00:00,purchase,3.0,90,0.3535533905932738,1.0606601717798214
110,40696,2025-12-12 21:00:00,purchase,3.0,88,0.36181730936009454,1.0854519280802837
111,40781,2025-11-08 00:00:00,purchase,3.0,123,0.2414840822312114,0.7244522466936342
111,41123,2025-11-08 22:00:00,purchase,3.0,122,0.2442899921085615,0.7328699763256845
111,40479,2025-11-09 08:00:00,purchase,3.0,121,0.2471285050882241,0.7413855152646722
111,40117,2025-11-12 05:00:00,purchase,3.0,118,0.2558434729991938,0.7675304189975813
111,40158,2025-11-13 02:00:00,purchase,3.0,117,0.2588162309603444,0.7764486928810332
111,41039,2025-11-15 13:00:00,purchase,3.0,115,0.2648657735898239,0.7945973207694716
111,40837,2025-11-17 04:00:00,purchase,3.0,113,0.2710567175753546,0.8131701527260637
111,40226,2025-11-18 15:00:00,purchase,3.0,112,0.2742062449236565,0.8226187347709695
111,40989,2025-11-21 14:00:00,purchase,3.0,109,0.28387610726771934,0.851628321803158
111,40015,2025-11-23 14:00:00,purchase,3.0,107,0.2905113967394599,0.8715341902183797
111,40375,2025-11-26 02:00:00,purchase,3.0,104,0.3007562590205292,0.9022687770615876
111,40927,2025-11-26 04:00:00,purchase,3.0,104,0.3007562590205292,0.9022687770615876
111,40888,2025-11-28 22:00:00,purchase,3.0,102,0.3077861033362291,0.9233583100086873
111,40738,2025-12-01 00:00:00,purchase,3.0,100,0.3149802624737183,0.9449407874211548
111,41107,2025-12-02 01:00:00,purchase,3.0,98,0.32234257710989483,0.9670277313296844
111,40400,2025-12-02 05:00:00,purchase,3.0,98,0.32234257710989483,0.9670277313296844
111,40408,2025-12-04 05:00:00,purchase,3.0,96,0.3298769776932236,0.9896309330796709
111,40223,2025-12-05 13:00:00,purchase,3.0,95,0.33370996354250865,1.0011298906275259
111,40756,2025-12-07 08:00:00,purchase,3.0,93,0.3415100641885989,1.0245301925657968
112,40105,2025-12-03 02:00:00,purchase,3.0,97,0.32608801744139104,0.9782640523241731
112,40478,2025-12-03 16:00:00,purchase,3.0,97,0.32608801744139104,0.9782640523241731
112,40083,2025-12-03 22:00:00,purchase,3.0,97,0.32608801744139104,0.9782640523241731
112,40540,2025-12-06 01:00:00,purchase,3.0,94,0.3375874865420475,1.0127624596261424
112,40716,2025-12-08 17:00:00,purchase,3.0,92,0.34547821999194406,1.036434659975832
112,40476,2025-12-11 14:00:00,purchase,3.0,89,0.3576614831088146,1.072984449326444
112,40025,2025-12-13 00:00:00,purchase,3.0,88,0.36181730936009454,1.0854519280802837
112,40580,2025-12-13 08:00:00,purchase,3.0,87,0.3660214239864064,1.0980642719592193
112,40218,2025-12-15 08:00:00,purchase,3.0,85,0.3745767692191704,1.1237303076575111
112,41149,2025-12-16 14:00:00,purchase,3.0,84,0.37892914162759955,1.1367874248827987
112,40455,2025-12-17 01:00:00,purchase,3.0,83,0.38333208616740017,1.1499962585022006
112,41196,2025-12-17 04:00:00,purchase,3.0,83,0.38333208616740017,1.1499962585022006
112,41031,2025-12-18 08:00:00,purchase,3.0,82,0.38778619045843365,1.163358571375301
112,41205,2025-12-21 00:00:00,purchase,3.0,80,0.3968502629920499,1.1905507889761497
112,40426,2025-12-21 12:00:00,purchase,3.0,79,0.40146144093168823,1.2043843227950646
112,41122,2025-12-24 01:00:00,purchase,3.0,76,0.4156189480713939,1.2468568442141816
112,41245,2025-12-24 10:00:00,purchase,3.0,76,0.4156189480713939,1.2468568442141816
112,40785,2025-12-26 10:00:00,purchase,3.0,74,0.42533358047542785,1.2760007414262835
112,40453,2025-12-28 17:00:00,purchase,3.0,72,0.4352752816480621,1.3058258449441864
112,41153,2025-12-30 18:00:00,purchase,3.0,70,0.4454493590701697,1.3363480772105092
112,41072,2025-12-31 03:00:00,purchase,3.0,69,0.45062523130541515,1.3518756939162455
113,40209,2025-10-15 23:00:00,purchase,3.0,146,0.18513719403582055,0.5554115821074617
113,40063,2025-10-18 11:00:00,purchase,3.0,143,0.19166604308370008,0.5749981292511003
113,41111,2025-10-20 19:00:00,purchase,3.0,141,0.1961460244741877,0.588438073422563
113,40936,2025-10-21 10:00:00,purchase,3.0,140,0.19842513149602495,0.5952753944880749
113,40769,2025-10-22 09:00:00,purchase,3.0,139,0.20073072046584414,0.6021921613975324
113,40203,2025-10-23 10:00:00,purchase,3.0,138,0.2030630990890589,0.6091892972671766
113,40670,2025-10-26 10:00:00,purchase,3.0,135,0.21022410381342865,0.6306723114402859
113,40992,2025-10-28 15:00:00,purchase,3.0,133,0.21513785931108256,0.6454135779332477
113,40494,2025-10-31 09:00:00,purchase,3.0,130,0.22272467953508487,0.6681740386052546
113,41245,2025-11-02 06:00:00,purchase,3.0,128,0.22793062213955423,0.6837918664186626
113,40991,2025-11-03 04:00:00,purchase,3.0,127,0.23057904839648485,0.6917371451894545
113,41225,2025-11-06 02:00:00,purchase,3.0,124,0.23871040097760418,0.7161312029328125
113,41001,2025-11-08 12:00:00,purchase,3.0,122,0.2442899921085615,0.7328699763256845
113,40969,2025-11-10 11:00:00,purchase,3.0,120,0.25,0.75
113,40874,2025-11-12 05:00:00,purchase,3.0,118,0.2558434729991938,0.7675304189975813
113,41100,2025-11-15 05:00:00,purchase,3.0,115,0.2648657735898239,0.7945973207694716
113,40247,2025-11-17 00:00:00,purchase,3.0,114,0.2679433656340733,0.8038300969022198
114,40774,2025-10-04 13:00:00,purchase,3.0,157,0.16304400872069555,0.4891320261620866
114,40929,2025-10-07 13:00:00,purchase,3.0,154,0.16879374327102378,0.5063812298130713
114,40822,2025-10-10 08:00:00,purchase,3.0,151,0.17474624177237746,0.5242387253171323
114,40674,2025-10-11 05:00:00,purchase,3.0,150,0.17677669529663692,0.5303300858899107
114,41117,2025-10-11 19:00:00,purchase,3.0,150,0.17677669529663692,0.5303300858899107
114,40954,2025-10-12 01:00:00,purchase,3.0,149,0.1788307415544073,0.536492224663222
114,41186,2025-10-14 13:00:00,purchase,3.0,147,0.1830107119932032,0.5490321359796096
114,40511,2025-10-16 12:00:00,purchase,3.0,145,0.18728838460958522,0.5618651538287557
114,40945,2025-10-17 09:00:00,purchase,3.0,144,0.1894645708137998,0.5683937124413994
114,40786,2025-10-18 04:00:00,purchase,3.0,143,0.19166604308370008,0.5749981292511003
114,40927,2025-10-19 15:00:00,purchase,3.0,142,0.19389309522921686,0.5816792856876506
114,41072,2025-10-21 15:00:00,purchase,3.0,140,0.19842513149602495,0.5952753944880749
114,41239,2025-10-23 00:00:00,purchase,3.0,139,0.20073072046584414,0.6021921613975324
114,40754,2025-10-24 07:00:00,purchase,3.0,137,0.20542257864644758,0.6162677359393427
114,40809,2025-10-25 17:00:00,purchase,3.0,136,0.20780947403569697,0.6234284221070909
114,41201,2025-10-27 09:00:00,purchase,3.0,134,0.21266679023771395,0.6380003707131419
114,40716,2025-10-27 22:00:00,purchase,3.0,134,0.21266679023771395,0.6380003707131419
114,41035,2025-10-30 03:00:00,purchase,3.0,131,0.22016646839903714,0.6604994051971114
114,40985,2025-10-31 08:00:00,purchase,3.0,130,0.22272467953508487,0.6681740386052546
114,40748,2025-10-31 19:00:00,purchase,3.0,130,0.22272467953508487,0.6681740386052546
114,40757,2025-11-02 14:00:00,purchase,3.0,128,0.22793062213955423,0.6837918664186626
114,40512,2025-11-05 05:00:00,purchase,3.0,125,0.2359685781704234,0.7079057345112703
114,41159,2025-11-06 05:00:00,purchase,3.0,124,0.23871040097760418,0.7161312029328125
114,40899,2025-11-08 21:00:00,purchase,3.0,122,0.2442899921085615,0.7328699763256845
114,40510,2025-11-09 11:00:00,purchase,3.0,121,0.2471285050882241,0.7413855152646722
114,40837,2025-11-11 03:00:00,purchase,3.0,119,0.25290486007548063,0.7587145802264419
114,40187,2025-11-11 09:00:00,purchase,3.0,119,0.25290486007548063,0.7587145802264419
114,40203,2025-11-13 11:00:00,purchase,3.0,117,0.2588162309603444,0.7764486928810332
114,40384,2025-11-13 23:00:00,purchase,3.0,117,0.2588162309603444,0.7764486928810332
114,40797,2025-11-14 08:00:00,purchase,3.0,116,0.2618235307051567,0.7854705921154701
115,40606,2025-10-31 09:00:00,purchase,3.0,130,0.22272467953508487,0.6681740386052546
115,41047,2025-11-02 00:00:00,purchase,3.0,129,0.22531261565270758,0.6759378469581228
115,40078,2025-11-04 04:00:00,purchase,3.0,126,0.23325824788420185,0.6997747436526056
115,40750,2025-11-05 00:00:00,purchase,3.0,126,0.23325824788420185,0.6997747436526056
115,40089,2025-11-05 18:00:00,purchase,3.0,125,0.2359685781704234,0.7079057345112703
115,40491,2025-11-07 15:00:00,purchase,3.0,123,0.2414840822312114,0.7244522466936342
115,40767,2025-11-08 03:00:00,purchase,3.0,122,0.2442899921085615,0.7328699763256845
115,40772,2025-11-10 17:00:00,purchase,3.0,120,0.25,0.75
115,40718,2025-11-11 01:00:00,purchase,3.0,119,0.25290486007548063,0.7587145802264419
115,41137,2025-11-14 01:00:00,purchase,3.0,116,0.2618235307051567,0.7854705921154701
115,40222,2025-11-16 06:00:00,purchase,3.0,114,0.2679433656340733,0.8038300969022198
115,40894,2025-11-17 17:00:00,purchase,3.0,113,0.2710567175753546,0.8131701527260637
115,40770,2025-11-18 05:00:00,purchase,3.0,112,0.2742062449236565,0.8226187347709695
115,40641,2025-11-20 10:00:00,purchase,3.0,110,0.2806155120773433,0.84184653623203
115,40207,2025-11-23 04:00:00,purchase,3.0,107,0.2905113967394599,0.8715341902183797
115,40520,2025-11-25 13:00:00,purchase,3.0,105,0.2973017787506803,0.8919053362520409
115,40671,2025-11-26 07:00:00,purchase,3.0,104,0.3007562590205292,0.9022687770615876
115,40429,2025-11-27 02:00:00,purchase,3.0,103,0.30425087841764775,0.9127526352529433
115,40826,2025-11-29 17:00:00,purchase,3.0,101,0.3113624055897058,0.9340872167691174
115,41048,2025-11-30 20:00:00,purchase,3.0,100,0.3149802624737183,0.9449407874211548
115,40780,2025-12-03 12:00:00,purchase,3.0,97,0.32608801744139104,0.9782640523241731
115,40252,2025-12-05 16:00:00,purchase,3.0,95,0.33370996354250865,1.0011298906275259
115,40401,2025-12-06 19:00:00,purchase,3.0,94,0.3375874865420475,1.0127624596261424
115,40156,2025-12-09 16:00:00,purchase,3.0,91,0.3494924835447549,1.0484774506342647
115,41178,2025-12-11 01:00:00,purchase,3.0,89,0.3576614831088146,1.072984449326444
115,40667,2025-12-12 10:00:00,purchase,3.0,88,0.36181730936009454,1.0854519280802837
115,41244,2025-12-12 21:00:00,purchase,3.0,88,0.36181730936009454,1.0854519280802837
115,40077,2025-12-14 09:00:00,purchase,3.0,86,0.3702743880716411,1.1108231642149233
116,41171,2025-11-06 03:00:00,purchase,3.0,124,0.23871040097760418,0.7161312029328125
116,40773,2025-11-08 00:00:00,purchase,3.0,123,0.2414840822312114,0.7244522466936342
116,40384,2025-11-08 16:00:00,purchase,3.0,122,0.2442899921085615,0.7328699763256845
116,41255,2025-11-10 09:00:00,purchase,3.0,120,0.25,0.75
116,41204,2025-11-12 20:00:00,purchase,3.0,118,0.2558434729991938,0.7675304189975813
116,41256,2025-11-15 10:00:00,purchase,3.0,115,0.2648657735898239,0.7945973207694716
116,40255,2025-11-15 14:00:00,purchase,3.0,115,0.2648657735898239,0.7945973207694716
116,41087,2025-11-17 10:00:00,purchase,3.0,113,0.2710567175753546,0.8131701527260637
116,41106,2025-11-18 14:00:00,purchase,3.0,112,0.2742062449236565,0.8226187347709695
116,40414,2025-11-21 12:00:00,purchase,3.0,109,0.28387610726771934,0.851628321803158
116,40454,2025-11-22 17:00:00,purchase,3.0,108,0.2871745887492588,0.8615237662477764
116,40421,2025-11-23 21:00:00,purchase,3.0,107,0.2905113967394599,0.8715341902183797
116,40020,2025-11-26 20:00:00,purchase,3.0,104,0.3007562590205292,0.9022687770615876
116,40921,2025-11-29 16:00:00,purchase,3.0,101,0.3113624055897058,0.9340872167691174
116,41062,2025-12-01 03:00:00,purchase,3.0,99,0.31864015682981556,0.9559204704894466
116,40085,2025-12-04 03:00:00,purchase,3.0,96,0.3298769776932236,0.9896309330796709
116,41110,2025-12-06 18:00:00,purchase,3.0,94,0.3375874865420475,1.0127624596261424
116,40730,2025-12-07 14:00:00,purchase,3.0,93,0.3415100641885989,1.0245301925657968
116,40480,2025-12-07 18:00:00,purchase,3.0,93,0.3415100641885989,1.0245301925657968
116,41094,2025-12-09 20:00:00,purchase,3.0,91,0.3494924835447549,1.0484774506342647
116,40445,2025-12-12 17:00:00,purchase,3.0,88,0.36181730936009454,1.0854519280802837
116,41137,2025-12-13 00:00:00,purchase,3.0,88,0.36181730936009454,1.0854519280802837
116,40032,2025-12-14 10:00:00,purchase,3.0,86,0.3702743880716411,1.1108231642149233
116,40455,2025-12-15 09:00:00,purchase,3.0,85,0.3745767692191704,1.1237303076575111
116,40030,2025-12-15 18:00:00,purchase,3.0,85,0.3745767692191704,1.1237303076575111
116,40740,2025-12-17 08:00:00,purchase,3.0,83,0.38333208616740017,1.1499962585022006
116,40715,2025-12-18 11:00:00,purchase,3.0,82,0.38778619045843365,1.163358571375301
